uri,cid,text,created_at,reply_count,repost_count,like_count,indexed_at,author_handle,author_display_name,author_did
at://did:plc:qhmqwop4lsxs47kggc335x3l/app.bsky.feed.post/3mcqmmgg2fc2h,bafyreifiyrpbul7othmlsgikngwap32umpudodchmxirjoeolbfbrzcacu,"Babu: ""não tô sabendo jogar sendo amado"" #BBB 🥹🤏",2026-01-19T02:42:36.017Z,0,14,101,2026-01-19T02:42:36.835Z,windblow.org,Steven Flow,did:plc:qhmqwop4lsxs47kggc335x3l
at://did:plc:t6mo3gdxr4263p3bsvn7ktym/app.bsky.feed.post/3mcscivknhc26,bafyreiaew2egnkhbjzxrgz26wddl5hb5ikk4t7t5b25btkcbmgcdefpbda,Primeiro eliminado do Lababu,2026-01-19T18:46:59.724Z,0,0,30,2026-01-19T18:47:04.232Z,oigenbu.bsky.social,Genbu 🍉,did:plc:t6mo3gdxr4263p3bsvn7ktym
at://did:plc:tzpaafgby3335xvvnwm7ekei/app.bsky.feed.post/3mcqpdvj5rs22,bafyreia72dqeil5jue36vscap4djro7ithutnthl6eil3nlupr3pxpdcn4,sua mãe odeia ESTE HOMEM?,2026-01-19T03:31:31.081Z,1,0,27,2026-01-19T03:31:32.134Z,raposatriste.bsky.social,equipe ana castela roblox,did:plc:tzpaafgby3335xvvnwm7ekei
at://did:plc:u6limtouih2cs5rbrf2nmtkf/app.bsky.feed.post/3mcqs4yjp6s2v,bafyreib6idp6jg2rkzuluv6jpepsptbgvgnvvf2beiujbkk4np4tkhovva,"CARALHO o cowboy virou “eu nunca vi o cara mais prestativo ganhar BBB você já viu Babu? Senão você tinha ganhado” 

IHAAAAAAAAAA",2026-01-19T04:21:20.590Z,2,0,42,2026-01-19T04:21:21.532Z,freeblowjob.deichator.ar,Clarice Xerector,did:plc:u6limtouih2cs5rbrf2nmtkf
at://did:plc:2whzeyp6psmziq7jl2fohp5d/app.bsky.feed.post/3mcoeonx4pk2c,bafyreibzu4wvjpfqe3i5rt6pm4bjfckg35taicxw4vcaukpfy3774k7khi,"O Babu já tá olhando pro Pedro com a mesmíssima expressão que olhava pro Daniel no BBB 20, hahaha. Como aquela edição foi boa, minha nossa. E essa tá caminhando pra ser tb. #BBB26",2026-01-18T05:15:21.614Z,0,3,26,2026-01-18T05:15:22.729Z,danielvaz.bsky.social,Daniel Vaz,did:plc:2whzeyp6psmziq7jl2fohp5d
at://did:plc:ubji6txf3gdzwztlt2zegzdi/app.bsky.feed.post/3mckhnydfx223,bafyreigu2ew7vgo2vxh5imi3idwshl2h5wdvzn3upoqjliujexh5th25by,"Vi um video do Babu Santana explicando os homens peixe do One Piece pra Ana Paula Renault, com toda questão racial envolvida (ele mesmo já fez um cosplay do Jinbe e tem tudo a ver!)

Parece mesmo que esse BBB tá interessante.",2026-01-16T15:58:01.220Z,2,7,103,2026-01-16T15:58:06.344Z,crisvector.com,Cris,did:plc:ubji6txf3gdzwztlt2zegzdi
at://did:plc:is34cckbge5hd54rz3qqsbj3/app.bsky.feed.post/3mcthlze3fs25,bafyreifan2wymnq45infrgdbhlu3q2oyy5fb3hai73cx33a27wesbldz5i,"Acho tãããão interessante ver como essa participação do Babu difere do BBB 20. Tem tantas pessoas mais abertas a ele, e pessoas com mais afinidade. Está sendo uma experiência completamente diferente. #BBB26",2026-01-20T05:50:52.812Z,0,1,16,2026-01-20T05:50:53.632Z,sirph.bsky.social,Sir PH,did:plc:is34cckbge5hd54rz3qqsbj3
at://did:plc:mvwiyh2vxrls6b4wgjbcmar4/app.bsky.feed.post/3mct4trdxpk2i,bafyreibx57xcit26zkkipkcd7sxmqy7ewlfqg2abop7i6uj3l744gpbin4,"Nossa, o Babu tá total no foda-se nesse BBB né, tá lá pelo cheque e se der pra ganhar deu",2026-01-20T02:38:21.703Z,0,0,4,2026-01-20T02:38:23.330Z,mateuscarvalho.bsky.social,Mateus Carvalho,did:plc:mvwiyh2vxrls6b4wgjbcmar4
at://did:plc:nazx3gthagjhyo2va2donowc/app.bsky.feed.post/3mct4ui3b5k2q,bafyreif7udxsu6ktdafimfamkkvwujv3htzi6t6unfkym62i2q65jbqkqa,"o babu depois de chamar a sol iarnuou de burra ""espero não ter te ofendido"" 

#bbb",2026-01-20T02:38:45.542Z,0,0,3,2026-01-20T02:38:46.932Z,danizzada.bsky.social,poupança muscular ✠,did:plc:nazx3gthagjhyo2va2donowc
at://did:plc:jzzybaadrhwvhfut4yzmcrg3/app.bsky.feed.post/3mcsfp5wnks2x,bafyreigphrzbk66jd3brzucgoilybwh6ebfovipiggn7gya3i46nrrt7he,o que me choca no babu é que ele teve acesso a dinheiro depois dessa passagem pelo bbb e ainda assim consegue estar mais feio agora,2026-01-19T19:44:11.071Z,1,0,5,2026-01-19T19:44:12.434Z,veashgente.bsky.social,veash,did:plc:jzzybaadrhwvhfut4yzmcrg3
at://did:plc:6opde6kue7clbgdhfqzbg4od/app.bsky.feed.post/3mckpdmzgoc2f,bafyreiaiiaddsg22c2d2tdzcvmiu5xurecjqxbs3dcqrwmpzpohnqlfque,"O babu felizinho, fazendo as compras, que nesse bbb ele vai comer
#bbb26",2026-01-16T18:15:23.749Z,0,0,5,2026-01-16T18:15:24.337Z,rezoka.bsky.social,Renata ,did:plc:6opde6kue7clbgdhfqzbg4od
at://did:plc:fi4thtdlksyc66ozqj4yamud/app.bsky.feed.post/3mcbhpmuj6c2r,bafyreigsfcrhwfeiym22uq3tgwkxbogpebjcfnnjpl7wefn55hlmqmwrde,"Não vou assistir esse BBB 

BABU entra na casa...",2026-01-13T02:04:58.661Z,5,18,161,2026-01-13T02:05:01.135Z,caixadoremedios.art,Remedios,did:plc:fi4thtdlksyc66ozqj4yamud
at://did:plc:mgkqtylfno2gkkl4rtwry4js/app.bsky.feed.post/3mcitzmmy6c2e,bafyreics4cn54h55wajsrfdcdduzynlg7ikpycuxbvixkmtxyulmsc2srq,Aline Riscado sugeriu um sarau e o Babu já cortou a ideia pela raiz 🙏 #BBB #BBB26,2026-01-16T00:33:57.029Z,0,0,8,2026-01-16T00:33:58.029Z,fabiruiva.bsky.social,Fabiana,did:plc:mgkqtylfno2gkkl4rtwry4js
at://did:plc:rovs7k35giv42zqnwan5gup7/app.bsky.feed.post/3mcdggxytik2x,bafyreibcbo6dknp7rlzs2naitozxturq3ckpaiq4seejvlh7fpjk5p2bbe,"Babu Forever!!! 🤍
#AleReality #bbb26 #BBB",2026-01-13T20:47:34.081Z,1,4,25,2026-01-13T20:47:35.928Z,alexandrefelipe.bsky.social,☆ Alê Reality ☆,did:plc:rovs7k35giv42zqnwan5gup7
at://did:plc:vra7v3d427dqkuohdiagvdyr/app.bsky.feed.post/3mcimspn3622j,bafyreihojtjglnjh2gwo6et53rhg4mhqbcwli6agftkrq7x5cfo3gxkkdq,🚨🚨🚨Participante Babu relembra o BBB 20 pela trigésima vez hoje!,2026-01-15T22:24:49.105Z,0,0,7,2026-01-15T22:24:50.837Z,bttlborn.bsky.social,botle,did:plc:vra7v3d427dqkuohdiagvdyr
at://did:plc:6up3eklzxy3neblmiez4ncxa/app.bsky.feed.post/3mct4v4ubgc2j,bafyreicmep2ugwfy2ruyvjnrq3c7idxdbpsqsl6v3wxhb2anzmgmt37lja,"Que climão Babu e Sol Iarnou.

Lembrando que mais cedo ele disse que odeia perguntas burras. Ou seja, odeia burrice

#BBB #BBB26",2026-01-20T02:39:07.333Z,0,0,2,2026-01-20T02:39:08.532Z,ducellos.bsky.social,Du.Cellos,did:plc:6up3eklzxy3neblmiez4ncxa
at://did:plc:5scckz2juvcsnh5uuv3tldpu/app.bsky.feed.post/3mcdcqsjws22i,bafyreiewyi6zkixcegpyxqju5y2ybpunx6jh6czzbvp7wbn5uhbq5r7a4m,Vendo que Babu tá no BBB de novo e pensando que ele estava em dois dos melhores filmes brasileiros que estrearam ano passado (Oeste Outra Vez e Kasa Branca).,2026-01-13T19:41:28.928Z,8,9,144,2026-01-13T19:41:29.735Z,iwittmann.bsky.social,Isabel Wittmann ,did:plc:5scckz2juvcsnh5uuv3tldpu
at://did:plc:4xkr4rz3lwzdomqkn6zcnqao/app.bsky.feed.post/3mcbhzptso22j,bafyreiguhtee6bbjchxqhzwscbabvzj567qnbb6mscnnjgftmvtxllhssu,Babu de volta ao BBB prova por A mais B que não tem Ainda Estou Aqui e O Agente Secreto que engane sobre como é difícil viver de cinema no Brasil.,2026-01-13T02:10:37.329Z,8,176,619,2026-01-13T02:10:38.533Z,pedrosazevedo.bsky.social,Pedro Strazza,did:plc:4xkr4rz3lwzdomqkn6zcnqao
at://did:plc:jqs453ktxco5ho5z46wardhp/app.bsky.feed.post/3mcbhjxp3ls24,bafyreifii2wpyjubq5myibvc76d5uljlg7k2j7sz36ffvyzr7l6jytqcdi,🚨 Babu (BBB 20) é anunciado como VETERANO no #BBB26.,2026-01-13T02:01:48.672Z,1,2,53,2026-01-13T02:02:29.732Z,tracklist.com.br,Tracklist,did:plc:jqs453ktxco5ho5z46wardhp
at://did:plc:nazx3gthagjhyo2va2donowc/app.bsky.feed.post/3mcigepw75k2z,bafyreifaj44bzl2genp3emewppd7qcebvdpb3z77p7x5iopmxzvbqetnwe,juro!!! eu fiquei chocada em vê o babu novamente no bbb,2026-01-15T20:29:37.189Z,0,0,3,2026-01-15T20:29:38.935Z,danizzada.bsky.social,poupança muscular ✠,did:plc:nazx3gthagjhyo2va2donowc
at://did:plc:ubji6txf3gdzwztlt2zegzdi/app.bsky.feed.post/3mcd7u3yud225,bafyreihfwawvvhfevujqkbtknawug4xby47xkvkuqwmqyjpjczd5o5blta,"Estava vendo o video do Babu Santana recomendando o Jones Manoel no BBB e pensando como a esquerda ainda usa pouco esse sistema de recomendações né? Que outros participantes possam recomendar outros comunicadores e ajudar a ampliar o público.

A direita sempre usou isso, muito forte.",2026-01-13T18:49:38.291Z,3,7,123,2026-01-13T18:49:38.632Z,crisvector.com,Cris,did:plc:ubji6txf3gdzwztlt2zegzdi
at://did:plc:6zjhvoex7flgltulcdrhm2hc/app.bsky.feed.post/3mcklg4j5fk2a,bafyreia5pwdatm73qll5egeewewiuenu33otfsj4ldm5dpir7yxbc2r7jq,pensando aqui q o babu voltou pro bbb não almejando o dinheiro do prêmio mas só pra ficar de boa e conhecer gente nova por uns meses,2026-01-16T17:05:12.135Z,1,0,3,2026-01-16T17:05:12.736Z,infernity.bsky.social,🦔🐧ceci,did:plc:6zjhvoex7flgltulcdrhm2hc
at://did:plc:y545canthvu4hk5bg4jdwh2t/app.bsky.feed.post/3mctmcnvrk527,bafyreihwxmcs2gmawaldzhodmip3wurgixdeww5wiabozix2mdig6jkuma,"Notícia da @folha.com

""BBB 26: 'Você é influenciável', dispara Sol Vega para Babu Santana""

Link sem paywall ⬇️
",2026-01-20T04:01:05-03:00,0,0,1,2026-01-20T07:15:08.036Z,nopaywall.bsky.social,Notícias Sem Paywall,did:plc:y545canthvu4hk5bg4jdwh2t
at://did:plc:ewpovnytrltwd2u7khqzhuwy/app.bsky.feed.post/3mcq4fvppsd2r,bafyreidzjahffws34hvejsbiwql2b6oxrepftwbz6na2jvkqm7gfjpjkii,"Babu alerta sobre comportamento de Pedro no BBB 26 - 'É perigoso, tem faca aqui': Integrante do Camarote do BBB 26, Babu Santana admitiu que está preocupado com o comportamento de Pedro Henrique Espindola #BBB26 #BabuSantana",2026-01-18T21:52:37Z,0,0,1,2026-01-18T21:52:38.133Z,newsevoce.bsky.social,newsevoce,did:plc:ewpovnytrltwd2u7khqzhuwy
at://did:plc:znsnmek5o6lb44v7xe4dphum/app.bsky.feed.post/3mccs7swwds2w,bafyreibb26wjn47rlhnmotaqglxauxoc5urhqkb365deqdisho2ttbkvzu,o bbb para o Babu parece aquele freela chato que a gente pega quando não tem nada muito em vista e quando as coisas melhoram a gente fala NUNCA MAIS VOU PEGAR AQUELE FREELA CHATO e aí piora de novo e a gente pega de novo #bbb,2026-01-13T14:45:39.060Z,1,14,63,2026-01-13T14:47:10.438Z,paulagomes.bsky.social,Paula Gomes,did:plc:znsnmek5o6lb44v7xe4dphum
at://did:plc:cxd44mhjkgcgllgbibt5fcma/app.bsky.feed.post/3mcpqbcbe4s24,bafyreictwhfpa7lcofk5iiekectzlwqazyfxbtvygcfvzvbs5sux4jkqwy,babu já passou pelo processo de adoção e agora é oficialmente pai de milena #bbb,2026-01-18T18:15:17.795Z,0,0,1,2026-01-18T18:15:18.528Z,nonada.bsky.social,nonada,did:plc:cxd44mhjkgcgllgbibt5fcma
at://did:plc:322v3qhdmryipdzyhizguxok/app.bsky.feed.post/3mcgxarp5uc2r,bafyreieyf36epfumnssdvl625ho3jbsayso56ihlxkt326p5476bircauy,"Babu falando sobre o planejamento impressionante da Manu Gavassi no #BBB20.

#BBB26

#BBB",2026-01-15T06:26:18.973Z,0,0,4,2026-01-15T06:26:19.133Z,tutibraga.bsky.social,Tuti Braga,did:plc:322v3qhdmryipdzyhizguxok
at://did:plc:322v3qhdmryipdzyhizguxok/app.bsky.feed.post/3mcrlqsknoc26,bafyreiglw2yrjlvqabrjpzp3masp5vaq3u7x4mllozhmjq75j7zy5q5mja,"Babu falando sobre como foi gravar ""Salve-se quem puder"" durante a pandemia.

E sobre a saída dele do BBB, tb na época da pandemia. 

#BBB26

#BBB",2026-01-19T11:59:48.955Z,0,0,1,2026-01-19T11:59:49.328Z,tutibraga.bsky.social,Tuti Braga,did:plc:322v3qhdmryipdzyhizguxok
at://did:plc:rdkm7tyahhszzlrekmrlpgv5/app.bsky.feed.post/3mcibwej6t22h,bafyreibh37qdzdjum2zyd3i2zhjgwpn2k5fdjrsh6xjcjyyospmsybl3za,"Tia Milena crescendo no meu coração, foi criada por crente? Foi. É confusa? É. Mas tá lá aprendendo com a Ana Paula e o Babu. #BBB26 #BBB",2026-01-15T19:10:00.501Z,0,0,7,2026-01-15T19:10:00.737Z,siaht.bsky.social,Labubu da Shopee,did:plc:rdkm7tyahhszzlrekmrlpgv5
at://did:plc:p6mxc6oscsxntj3bbru2t75z/app.bsky.feed.post/3mcobws6zec2q,bafyreialgconpsdkrmgc7s5szbyswhd2y3f3hjknqujww6jjxcz3rkws4i,"assisti 5 minutos de bbb com a menina de São João D'Aliança/GO e ela já lançou ""top dimais"" ""arrocha"" ""carai babu to feliz dimais di ti conhecer"" (pq ele falou da cidade dela na televisão) tudo em goiano language kkkkkk bom demais ver goiano de vdd no bbb ao invés dos harmonizados do marista #bbb26",2026-01-18T04:26:13.271Z,1,0,5,2026-01-18T04:26:14.928Z,jumarrua.bsky.social,dra enjaulada comentando novelas,did:plc:p6mxc6oscsxntj3bbru2t75z
at://did:plc:6ul7iuo62rvnvh2lnls2oa3a/app.bsky.feed.post/3mcplxuv2as2e,bafyreigdkub7vkzt6b52kdhsscncducnok7rq2ez24gre4aniabfgmpmpe,eu não sei pq achei isso aqui tão engraçado,2026-01-18T16:58:26.786Z,0,2,14,2026-01-18T16:58:29.935Z,naktern.bsky.social,amira,did:plc:6ul7iuo62rvnvh2lnls2oa3a
at://did:plc:2bpuvzaecstiioj4s2hunomd/app.bsky.feed.post/3mcbhkp7yek2c,bafyreigt7hbo6smqyxigoddhq4hgfrz4zaatfgnc66n2ixlm5oioyc2wsu,só quem viveu 2020 comigo sabe o que eu passei com o babu no BBB PUTA QUE PARIU NÃOOOOOOOOOOOOOOOOOOO eu não quero sofrer tudo de novo MEU DEUS NAAAO,2026-01-13T02:02:13.363Z,5,3,58,2026-01-13T02:02:14.032Z,carolborgesart.bsky.social,Carol Borges 𐚁,did:plc:2bpuvzaecstiioj4s2hunomd
at://did:plc:cwos2yifxbzic2aclxkub4pp/app.bsky.feed.post/3mcbinpxm4c2o,bafyreibdodolkun5msndq7iezdxeoedg4rcf7r6eobiyg73k3o3koj2ewq,"Colocarem Babu na casa e não colocarem Ivy LOGO NA SEQUÊNCIA foi um crime contra o entretenimento.

#bbb",2026-01-13T02:21:48.542Z,3,2,19,2026-01-13T02:21:49.834Z,naosouindiano.bsky.social,"Que decepção, hein, Bruno Souza...",did:plc:cwos2yifxbzic2aclxkub4pp
at://did:plc:ye2pghqxp3sy3kkxqgbiebap/app.bsky.feed.post/3mcdiwiirvk27,bafyreihsowq5cwtgztjnwuneohdo5jbx5twqqu4n4zaz23y4gs4mpvhc3y,cogitando ver o bbb pela nova frente revolucionário da esquerda brasileira babu e juliano floss,2026-01-13T21:32:02.182Z,1,0,6,2026-01-13T21:32:06.845Z,artisdrama.bsky.social,kilpp,did:plc:ye2pghqxp3sy3kkxqgbiebap
at://did:plc:mgkqtylfno2gkkl4rtwry4js/app.bsky.feed.post/3mcdd3tsktk2i,bafyreidw3omi5vcpicoxugc4bieyvvj4h2vpo32jp3627gsqrzw3t4anse,Babu elogiou Jones Manoel e Juliano Floss já chamou de futuro presidente. Por essa eu não esperava mesmo. #BBB #BBB26,2026-01-13T19:47:39.359Z,0,0,10,2026-01-13T19:47:40.334Z,fabiruiva.bsky.social,Fabiana,did:plc:mgkqtylfno2gkkl4rtwry4js
at://did:plc:y7v2xpkkghdvqgmmvawnxfkr/app.bsky.feed.post/3mcbiycu4jk2p,bafyreihuwtettf2stvwlemut6bgso536tjo3ch2dopb2d7s32qtrp2oeaq,"QUEM NÃO ESTÁ FECHADO COM BABU ESTÁ ERRADO

BABU É O BRASIL NO BBB",2026-01-13T02:27:43.895Z,1,0,6,2026-01-13T02:27:46.138Z,brenoamaro.bsky.social,Breno Amaro 🚩🏴,did:plc:y7v2xpkkghdvqgmmvawnxfkr
at://did:plc:sohwgqmgezuai2iyap6b3aig/app.bsky.feed.post/3mcqurrqq422i,bafyreiakmx5n4bkuxcld2xxfanjeoidphgko2o437nn5fnbnxlamyce64y,"esse bbb ta mto deprimente por causa do pedro e por causa do babu q pra mim eh uma grande decepção em vários sentidos nunca mais queria saber desse home
apesar disso tenho interesse em ver e fomo",2026-01-19T05:08:45.608Z,1,0,2,2026-01-19T05:08:47.431Z,avalovara.bsky.social,ana,did:plc:sohwgqmgezuai2iyap6b3aig
at://did:plc:tt5gfdyj3ucwmv3u4gpy5vd3/app.bsky.feed.post/3mcdlvhfixc2x,bafyreibcnptc6lcrpvakq5besqgomklust3wd2gzqa4pzoyu74oblslia4,"Não entendo nada de BBB, mas se meu brother Babu está lá, já tem a minha torcida",2026-01-13T22:25:08.698Z,0,0,6,2026-01-13T22:25:07.436Z,nickellis.bsky.social,Nick 🖖,did:plc:tt5gfdyj3ucwmv3u4gpy5vd3
at://did:plc:xfso3sqba3ug76uxfe6q2cbl/app.bsky.feed.post/3mceyurgeus2v,bafyreihvokced6lyqwwqnos6grbildq6brwzb66dzxmwdj7qgy64lwwm5u,"em 2020 comecei a acompanhar o BBB pq achava mto escroto como tratavam o Babu lá dentro e queria mto ver ele ser respeitado, e quando o indagaram sobre o pente q ele usava no cabelo eu achei a resposta dele digna de uma ilustração, fico feliz em ver ele de volta e espero q ganhe dessa vez",2026-01-14T11:50:04.031Z,1,4,17,2026-01-14T11:50:06.730Z,faelmds.bsky.social,"Fael, meu deus!",did:plc:xfso3sqba3ug76uxfe6q2cbl
at://did:plc:gycvyiky5r4wdm57wg4cuc2j/app.bsky.feed.post/3mcb3dmf24s2e,bafyreibrjgjp6cc2hvytancb4cj2hs4fj73zfhzwbecav4qejv46fhdxr4,ninguém merece mais um ano o babu no bbb #bbb26,2026-01-12T22:23:30.599Z,0,0,6,2026-01-12T22:23:34.539Z,paula12346.bsky.social,Paula  👍 💋,did:plc:gycvyiky5r4wdm57wg4cuc2j
at://did:plc:3ktnj24h7dtbophgpfqhxntw/app.bsky.feed.post/3mcdv7h24xc2g,bafyreiguohtmx3bpncayuaexjqwz3aukaf3ftvegmgmcywwbzndhyivqb4,cara o babu ta no bbb meu deus,2026-01-14T01:11:47.545Z,1,0,3,2026-01-14T01:12:01.238Z,bobonha.bsky.social,auekassabalabadue,did:plc:3ktnj24h7dtbophgpfqhxntw
